Wall time,Step,Value
1645559317.2039547,693,181.27938842773438
1645559319.1843724,695,174.91990661621094
1645559322.3627117,697,128.836181640625
1645559323.5803168,698,198.51515197753906
1645559325.3654542,700,253.3237762451172
1645559328.465806,703,236.14508056640625
1645559330.676833,706,-37.218902587890625
1645559335.6336098,711,187.65109252929688
1645559340.0461419,716,245.58163452148438
1645559341.2874832,718,257.77716064453125
1645559344.5134754,721,150.4124298095703
1645559345.131495,722,220.02890014648438
1645559347.2334666,724,227.06942749023438
1645559348.22749,726,-82.32740783691406
